index_column,taxumap1,taxumap2
PP64_17,18.102964,1.5518156
PP64_18,15.775364,-5.0312076
PP64_19,17.604893,0.66934454
PP64_20,17.59626,0.6719378
PP64_21,17.991716,5.4472766
PP64_22,17.587194,0.6813422
PP64_23,17.57631,0.657442
PP64_24,17.598667,0.66460663
PP64_25,17.580393,0.68968457
PP64_26,17.602999,0.65700763
PP64_27,17.579847,0.69334394
PP64_28,17.63871,0.6624949
PP65_-6,19.18424,-3.6284978
PP65_-5,19.157085,-3.391879
PP65_-4,16.364937,-3.6551046
PP65_-3,16.46278,-3.587365
PP65_-2,17.075895,-4.409478
PP65_-1,16.706741,-3.53969
PP65_0,16.754118,-3.6968849
PP65_2,14.636031,-1.8064809
PP65_3,14.971542,-3.5028934
PP65_4,15.330274,-0.69009495
PP65_5,14.814377,-4.1581607
PP65_6,19.993282,-1.1862898
PP65_7,15.329502,-0.6874938
PP65_8,15.330394,-0.6880355
PP65_9,15.331626,-0.68876183
PP65_15,18.032188,5.5016913
PP65_16,18.035624,5.507772
PP66_-6,18.38784,-4.012669
PP66_-5,18.724312,-4.6025157
PP66_-4,18.308775,-3.9389012
PP66_-3,20.750708,-3.103121
PP66_-2,19.356329,-4.580003
PP66_-1,20.768347,-3.1780624
PP66_0,20.385092,-3.2841868
PP66_1,15.224506,-3.59799
PP66_2,17.965958,-3.9782996
PP66_3,15.542593,-2.8622096
PP66_4,15.082594,-2.701232
PP66_5,17.18446,-2.9177327
PP66_6,17.80624,-4.870046
PP66_7,17.805151,-4.8798537
PP66_8,17.850563,-4.9069457
PP66_9,16.453272,-2.8966615
PP66_10,17.831295,-4.9620957
PP66_11,20.37003,-3.4813864
PP66_12,17.79665,-4.901253
PP66_13,17.825766,-4.860348
PP66_14,17.617756,-5.0654845
PP66_15,17.725483,-4.8665233
PP66_16,18.301273,-4.9537654
PP66_17,17.94408,-5.009353
PP66_18,17.542564,-5.2494197
PP66_19,17.535978,-5.217051
PP66_20,17.716095,-4.893554
PP67_-5,16.836105,-4.415656
PP67_-4,18.384361,-3.0805514
PP67_-3,16.705969,-4.402489
PP67_-2,16.431547,-4.046524
PP67_-1,16.494953,-4.142894
PP67_0,16.975992,-4.036455
PP67_1,18.285568,-3.0928984
PP67_2,18.291399,-3.9115996
PP67_3,19.900984,-3.7131894
PP67_4,19.912199,-4.526397
PP67_5,19.770485,-3.3744514
PP67_6,20.142216,-3.1657553
PP67_7,20.385294,-2.9700537
PP67_8,18.95516,-5.6563044
PP67_9,16.392939,-1.7570806
PP67_10,20.472582,-3.0659971
PP67_11,21.010742,-3.0960662
PP67_12,17.47629,-3.1979542
PP67_13,20.521402,-3.1401336
PP67_14,16.398987,-1.7812846
PP67_15,20.083364,-2.9669333
PP67_16,16.968443,-4.1219597
PP67_17,20.171854,-2.9386551
PP67_18,15.93213,-4.988592
PP67_19,19.699451,-3.3822217
PP67_20,16.491121,-4.5951304
PP67_21,16.176416,-4.8357396
PP67_22,19.85352,-3.010983
PP67_23,20.685848,-3.0377648
PP67_24,16.89956,-4.090593
PP67_25,20.010431,-3.0151095
PP67_26,16.219007,-4.3382936
PP67_27,16.794132,-4.461834
PP67_28,16.943224,-4.2082825
PP67_29,20.278786,-3.0026174
PP67_30,20.036818,-1.1172559
PP67_31,16.394957,-4.565048
PP67_32,17.513067,-5.310831
PP67_33,16.958118,-3.2989604
PP67_34,19.103788,-3.9890797
PP67_35,19.084444,-3.8763483
PP67_36,15.773232,-3.860028
PP67_37,20.297754,-3.4143457
PP67_38,17.53134,-5.385677
PP67_39,20.673773,-3.1435194
PP67_40,16.56538,-4.3888984
PP67_41,20.750591,-3.2204723
PP68_-5,17.968517,-3.2365878
PP68_-4,18.636055,-3.8509912
PP68_-3,16.446064,-3.971746
PP68_-2,18.659101,-0.856737
PP68_-1,16.045229,-1.1572059
PP68_0,15.2264595,-1.7393761
PP68_1,17.475388,-3.8881094
PP68_2,18.372866,-2.6669981
PP68_3,16.373022,-3.587181
PP68_4,16.43258,-4.0248957
PP68_5,17.796188,-2.662631
PP68_6,17.56951,-1.8906175
PP68_7,19.98913,-3.3494124
PP68_8,18.300129,-2.7890856
PP68_9,17.548573,-1.8496836
PP68_10,20.03747,-3.0913942
PP68_11,17.825325,-3.1359456
PP68_12,20.079988,-3.0878825
PP68_13,19.56562,-3.826423
PP68_14,17.367983,-3.1456778
PP68_15,16.103785,-3.304326
PP68_16,18.151758,-3.0082705
PP68_17,17.030815,-3.1716614
PP68_18,15.982729,-2.8985317
PP68_19,17.311552,-2.9819925
PP68_20,17.03516,-3.3814874
PP69_-8,19.808954,-2.8053303
PP69_-7,20.012558,-2.9379485
PP69_-6,15.191411,-1.7289145
PP69_-5,15.231773,-3.141232
PP69_-4,15.070067,-1.7465184
PP69_-3,16.242764,-2.2172213
PP69_-1,17.45039,-5.371669
PP69_0,15.50585,-2.2477176
PP69_3,16.293736,-2.5845485
PP69_4,15.584113,-3.4688616
PP69_11,15.015087,-1.5145006
PP69_12,15.051479,-4.0115876
PP69_13,16.836767,-3.7299547
PP69_14,16.980276,-3.1819682
PP69_15,19.841063,-4.6923094
PP69_16,20.067137,-3.2726197
PP69_17,15.601015,-3.7154014
PP7_-1,18.200254,-5.053111
PP7_0,19.806274,-1.4249849
PP7_1,19.764257,-1.4716283
PP7_2,19.79304,-1.3912623
PP7_3,14.908191,-3.5433986
PP7_4,14.931739,-3.4881337
PP7_5,17.042313,-3.2222605
PP7_6,17.5816,-4.012711
PP7_7,17.661201,-3.9938438
PP7_8,19.947376,-1.2714317
PP7_9,17.284016,-5.2467847
PP7_10,17.399153,-4.1189775
PP7_11,17.364208,-3.714235
PP7_12,17.063791,-5.1952252
PP7_13,16.72134,-0.8089216
PP7_14,17.383205,-3.6453567
PP7_15,17.041586,-4.8692093
PP7_16,17.272493,-5.039096
PP7_17,17.543756,-3.9773462
PP7_18,18.738678,-4.619988
PP7_19,18.771238,-4.668816
PP70_-9,18.268602,-4.1398664
PP70_-8,18.327711,-4.1679735
PP70_-7,18.91715,-5.54379
PP70_-6,18.474642,-4.453448
PP70_-5,18.86961,-5.751983
PP70_-4,17.41415,-5.344775
PP70_-3,18.689753,-4.6443815
PP70_-2,17.592016,-4.3292623
PP70_-1,18.908209,-5.3090873
PP70_0,16.990545,-4.1513453
PP70_1,18.875517,-5.6546836
PP70_2,17.059309,-4.2632523
PP70_3,15.80085,-4.9884205
PP70_4,20.471518,-3.0662503
PP70_5,18.468225,-4.8796024
PP70_6,20.692774,-3.0692077
PP70_7,20.598816,-3.0493207
PP70_8,15.7817745,-5.0245585
PP70_9,17.1966,-3.8310306
PP70_10,18.328852,-4.994989
PP70_11,20.468107,-3.3163595
PP70_12,17.862265,-4.236774
PP70_13,18.938156,-5.7203765
PP70_14,20.308321,-3.3337998
PP70_15,18.874054,-5.54447
PP70_16,18.361961,-4.9443846
PP71_-5,20.57423,-3.2011704
PP71_-4,18.975147,-2.690857
PP71_-3,16.438839,-1.82201
PP71_-2,19.523853,-4.5634365
PP71_-1,19.490881,-4.6848283
PP71_0,19.70185,-4.5276084
PP71_1,19.4854,-4.521595
PP71_2,16.213266,-4.3457003
PP71_3,17.684528,-2.8109
PP71_4,15.64006,-2.7315245
PP71_5,19.658657,-4.4995265
PP71_6,19.511166,-4.6555314
PP71_7,19.598701,-4.629046
PP71_8,19.73106,-4.6977234
PP71_9,15.592461,-2.3892858
PP71_10,19.72282,-4.720953
PP71_11,19.651234,-4.6614475
PP71_12,18.605156,-3.1423867
PP71_13,16.506063,-4.1699796
PP71_14,17.956179,-3.933899
PP71_15,19.614115,-4.6372023
PP71_16,20.451216,-3.6706998
PP71_17,19.545279,-4.581019
PP72_-4,19.513351,-2.882361
PP72_-3,17.334732,-3.1798294
PP72_-2,17.136578,-5.1601
PP72_-1,17.33905,-4.0225105
PP72_0,15.708923,-4.2118597
PP72_1,17.215624,-4.542703
PP72_2,19.03466,-5.8355355
PP72_3,20.165699,-3.7953272
PP72_4,18.868685,-3.2251096
PP72_5,20.843914,-3.078339
PP72_6,17.708536,-5.1669674
PP72_7,16.793606,-3.6166914
PP72_8,17.497683,-3.861801
PP72_9,20.19773,-3.694355
PP72_10,20.03978,-4.088936
PP72_11,19.508247,-2.8950865
PP72_12,17.571465,-4.0443993
PP72_13,16.987614,-4.4686403
PP73_-9,19.082375,-5.5573997
PP73_-8,17.96097,-3.5486534
PP73_-7,16.981804,-4.434456
PP73_-6,16.561214,-4.3289948
PP73_-5,16.439703,-4.2951007
PP73_-4,16.678074,-4.4645114
PP73_-3,16.736029,-4.039669
PP73_-2,15.929306,-4.8940387
PP73_-1,17.145521,-5.4254317
PP73_0,17.687191,-2.7661934
PP73_1,16.484333,-3.886663
PP73_2,14.790596,-2.2671728
PP73_3,14.78429,-4.185028
PP73_4,14.788898,-4.1806564
PP73_5,14.810302,-4.1585417
PP73_6,14.842613,-4.1423445
PP73_7,15.048176,-4.011892
PP73_8,15.032542,-4.0637026
PP73_9,15.283128,-4.07904
PP73_10,15.299689,-4.0940447
PP73_11,15.336407,-4.066729
PP73_12,15.325445,-4.05321
PP73_13,15.205725,-4.066018
PP73_14,15.145638,-4.0776844
PP74_-7,18.827923,-5.595558
PP74_-6,18.453833,-3.9077134
PP74_-5,18.834757,-2.6504946
PP74_-4,19.797003,-1.3521882
PP74_-3,16.588875,-4.381833
PP74_-2,15.370606,-2.5911436
PP74_-1,20.018394,-1.1290282
PP74_0,16.290003,-3.7615826
PP74_1,15.820958,-4.395599
PP74_2,17.230743,-3.7278376
PP74_3,15.702048,-4.2225723
PP74_4,18.796938,-3.126097
PP74_5,15.777346,-4.3974557
PP74_6,18.73525,-3.0785906
PP74_7,18.533466,-1.6193111
PP74_8,15.620547,-4.460252
PP74_12,17.99573,5.4608297
PP74_13,18.0173,5.499382
PP74_14,18.031504,5.5052676
PP74_15,15.780113,-4.7212834
PP74_16,16.732851,-2.0741727
PP74_17,18.754385,-3.0740998
PP74_18,18.756117,-3.0906987
PP74_19,15.805231,-4.5655503
PP74_20,16.155285,-4.707749
PP74_21,15.882886,-4.730853
PP74_22,15.946324,-4.2440042
PP75_-9,18.08813,-4.2065187
PP75_-8,18.74135,-2.9646888
PP75_-7,19.330875,-3.8340702
PP75_-6,17.925274,-4.5279675
PP75_-5,16.269184,-2.3691022
PP75_-4,15.815692,-2.406599
PP75_-3,15.527667,-2.447675
PP75_-2,19.291943,-4.6205797
PP75_-1,16.000189,-2.5547333
PP75_0,18.2843,-5.2416525
PP75_1,17.58878,-5.189898
PP75_2,14.953518,-2.8240714
PP75_3,15.871272,-2.4033144
PP75_4,17.295311,-5.42972
PP75_5,19.043924,-5.6887302
PP75_6,15.261832,-1.7496438
PP75_7,15.554904,-2.1463113
PP75_8,19.829062,-4.689278
PP75_9,16.66089,-2.3359659
PP75_10,16.913467,-3.2035768
PP75_11,16.230278,-2.9214487
PP75_12,16.480766,-4.652962
PP75_13,15.352768,-2.6095316
PP75_14,16.367048,-1.7722085
PP75_15,15.814168,-2.434929
PP75_16,19.487022,-4.519787
PP75_17,19.89576,-4.782569
PP75_18,15.610727,-3.2548773
PP75_19,17.118511,-5.340959
PP75_20,17.217989,-3.66642
PP75_21,19.751726,-4.6808286
PP75_22,16.999617,-3.602298
PP75_23,19.432098,-4.125056
PP75_24,18.71575,-4.2531877
PP76_-9,18.116072,-3.7071848
PP76_-8,19.224958,-4.486964
PP76_-7,19.923456,-3.6092663
PP76_-6,15.564291,-2.717597
PP76_-5,19.068058,-5.8720746
PP76_-3,14.993694,-1.4915537
PP76_-2,18.562305,-4.693757
PP76_-1,15.014033,-1.5118257
PP76_3,15.171694,-1.6953115
PP76_6,14.208443,-2.8864222
PP76_7,15.063378,-1.564355
PP76_9,14.627345,-1.8036953
PP76_11,18.994282,-5.8123074
PP76_12,17.149595,-2.9156823
PP76_13,16.992117,-1.048532
PP76_14,21.033688,-3.087306
PP76_15,20.149345,-2.8713195
PP76_16,17.363224,-1.6819195
PP76_17,20.002407,-2.5939279
PP76_18,18.703697,-4.672092
PP76_19,17.338161,-3.4410655
PP76_20,18.853464,-3.2392638
PP77_-6,19.958378,-3.3599913
PP77_-5,15.183588,-1.6771948
PP77_-2,15.287021,-3.458955
PP77_-1,19.710817,-4.6839657
PP77_0,15.786544,-4.586708
PP77_1,17.36094,-4.5630865
PP77_2,15.302796,-2.5570524
PP77_3,15.308411,-2.5749345
PP77_4,18.496412,-1.218542
PP77_5,15.453948,-3.0777087
PP77_6,16.694805,-4.6906157
PP77_7,18.955635,-5.815161
PP77_8,18.917486,-5.7607503
PP77_9,15.978796,-3.8752892
PP77_10,15.654923,-3.5207298
PP77_11,19.96715,-1.1940016
PP77_12,19.15476,-1.6667677
PP77_13,14.193635,-2.8791077
PP77_14,21.034777,-3.0822926
PP77_15,15.257308,-3.9186685
PP77_16,20.618357,-3.191282
PP77_17,19.421694,-3.0299563
PP77_18,15.082701,-3.9126432
PP77_19,20.232355,-2.9758027
PP77_20,18.873583,-5.810399
PP77_21,16.968653,-3.6174526
PP77_22,17.511019,-5.5280976
PP77_23,17.480446,-5.4910274
PP77_24,17.543764,-5.465922
PP77_25,19.073645,-5.8806925
PP77_26,16.99294,-4.8545475
PP77_27,14.786023,-4.1767406
PP77_28,15.8467045,-4.7932205
PP77_29,16.44444,-4.010225
PP77_30,16.104006,-4.3899503
PP77_31,19.452564,-2.5545843
PP77_32,16.75691,-3.7679524
PP78_-8,18.320322,-4.4100885
PP78_-7,20.290016,-3.2895489
PP78_-6,18.933867,-5.6656675
PP78_-5,19.651089,-2.498566
PP78_-4,18.430563,-4.8274193
PP78_-3,19.998598,-3.1493418
PP78_-2,20.503553,-3.1678653
PP78_-1,16.695004,-4.4658084
PP78_0,19.3493,-3.1665063
PP78_1,15.793864,-5.0347447
PP78_2,17.7593,0.58629435
PP78_3,17.656849,0.6419414
PP78_4,17.756384,0.5805927
PP78_5,17.762209,0.46977752
PP78_6,17.621931,0.7389852
PP78_7,17.730299,0.67478585
PP78_8,20.30841,-2.9324908
PP78_9,18.094643,0.9493762
PP78_10,16.362143,-4.6014595
PP78_11,16.621511,-4.3746257
PP78_12,18.06587,1.0594203
PP78_13,16.378424,-4.6258693
PP78_14,18.324049,-4.9390025
PP78_15,17.652868,-4.435726
PP78_16,17.708426,-4.458889
PP78_17,17.382437,-4.107122
PP78_18,17.53595,-4.988859
PP78_19,17.537632,-4.4300985
PP78_20,17.06611,-4.629832
PP78_21,15.921615,-4.0608306
PP78_22,15.9651375,-4.0729613
PP79_-9,18.884888,-5.664374
PP79_-8,16.775988,-4.260541
PP79_-7,18.84946,-5.6082892
PP79_-6,20.04381,-3.590874
PP79_-5,20.084316,-3.762803
PP79_-4,19.33801,-3.9086776
PP79_-3,15.883184,-4.553674
PP79_-2,19.857481,-3.4808042
PP79_-1,20.022467,-3.500351
PP79_0,18.60802,-4.7454443
PP79_1,20.310904,-3.4985528
PP79_2,20.032024,-1.0985929
PP79_3,19.616257,-1.3687419
PP79_4,17.213545,-1.2677437
PP79_5,20.082464,-1.0724268
PP79_6,19.97429,-1.1565658
PP79_7,15.329311,-0.6900687
PP79_8,20.102962,-1.0577991
PP79_9,20.08126,-1.0794945
PP79_10,15.339477,-0.70434535
PP79_11,14.626115,-1.7948827
PP79_12,19.932745,-1.2080681
PP79_13,17.182089,-1.2480372
PP79_14,19.408747,-1.42998
PP79_15,17.1837,-1.2579592
PP79_16,17.164911,-1.227456
PP79_17,17.213642,-1.2666523
PP79_18,19.065306,-1.5064088
PP79_19,17.30655,-1.303722
PP79_20,18.711437,-4.661483
PP8_-2,19.569405,-2.70295
PP8_-1,18.8545,-2.3147078
PP8_0,18.400812,-1.0122561
PP8_1,17.816412,-0.4486876
PP8_2,18.612377,-0.8481258
PP8_3,16.133415,-1.2007821
PP8_4,16.134432,-1.1732229
PP8_5,16.142046,-1.2253492
PP8_6,17.568007,-1.9630346
PP8_7,16.204065,-1.2723975
PP8_8,16.166214,-1.2759387
PP8_9,16.181461,-1.2602441
PP8_10,16.170753,-1.2920493
PP8_11,16.162502,-1.2361555
PP8_12,16.188963,-1.2576039
PP8_13,16.17511,-1.2441958
PP8_14,16.195543,-1.2862549
PP8_15,16.198444,-1.2375379
PP8_16,16.170942,-1.2313968
PP8_17,16.15791,-1.2180207
PP8_18,16.369604,-1.7246325
PP8_19,16.156307,-1.1943779
PP8_20,16.15771,-1.2270224
PP8_21,16.173853,-1.2454224
PP8_22,16.818714,-3.7050393
PP8_23,16.191544,-1.2821953
PP8_24,16.166777,-1.2129431
PP8_25,16.169014,-1.2291825
PP80_-9,17.87511,-3.742052
PP80_-8,19.7749,-3.7618034
PP80_-7,17.948383,-4.2261834
PP80_-6,16.5557,-4.311247
PP80_-5,20.095528,-3.2321758
PP80_-4,20.145613,-3.2284336
PP80_-3,16.962349,-5.194525
PP80_-2,17.883791,-2.8702638
PP80_-1,17.367744,-4.111236
PP80_0,16.757017,-2.262757
PP80_1,20.249758,-2.9847887
PP80_2,15.821502,-4.8787894
PP80_3,17.37317,-0.7795419
PP80_5,17.35797,-4.615471
PP80_6,16.55945,-3.5849056
PP80_7,16.908619,-1.7427791
PP80_8,16.285206,-2.174353
PP80_9,17.080786,-1.6565931
PP80_10,17.041939,-1.6405125
PP80_11,20.77857,-3.0886195
PP80_12,19.963457,-3.0749428
PP80_13,16.577127,-4.1336684
PP80_14,19.446846,-3.3436584
PP80_15,18.12801,-4.2503433
PP80_16,18.018906,-4.2100163
PP80_17,18.334774,-4.142109
PP80_18,18.319483,-4.1072736
PP81_-4,19.118555,-5.2604012
PP81_-3,17.797043,-3.895284
PP81_-2,16.396862,-1.7701098
PP81_-1,18.810898,-0.6266936
PP81_0,18.621548,-0.80794734
PP81_1,20.807487,-3.0729523
PP81_2,17.26498,-4.7833915
PP81_3,17.485317,-3.8312922
PP81_4,16.74265,-2.348979
PP81_5,18.875027,-1.5263709
PP81_6,15.227319,-3.834865
PP81_7,18.908634,-0.46858984
PP81_8,20.28361,-2.6262174
PP81_9,17.134304,-1.1917361
PP81_10,20.033995,-2.4995244
PP81_11,20.756107,-3.0045288
PP81_12,18.208794,-3.8541312
PP81_13,18.814285,-1.9720697
PP81_14,18.807545,-5.047937
PP81_15,18.702274,-4.6954455
PP81_16,19.112684,-2.1140068
PP81_17,19.827972,-2.750421
PP81_18,19.679235,-2.5362906
PP81_19,19.21514,-0.85071313
PP81_20,15.12551,-3.3850863
PP81_21,17.273987,-2.147421
PP81_22,19.748316,-2.076676
PP81_23,18.018751,-1.8458376
PP81_24,14.95315,-3.1827257
PP81_25,18.932745,-5.7860956
PP81_26,16.395689,-1.7476714
PP81_27,19.046875,-5.839569
PP82_-9,18.550722,-4.514127
PP82_-8,18.724796,-3.1692414
PP82_-7,19.412981,-4.5305076
PP82_-6,20.277664,-3.277922
PP82_-5,19.159206,-4.541683
PP82_-4,18.34857,-3.8660467
PP82_-3,15.821958,-4.8869114
PP82_-2,15.857271,-4.6729956
PP82_-1,15.795271,-4.8530154
PP82_0,15.457559,-4.6642284
PP82_1,15.852327,-4.649361
PP82_2,15.353071,-4.4930396
PP82_9,15.413407,-4.5809436
PP82_10,15.549771,-3.0452673
PP82_11,15.31659,-4.44507
PP82_13,15.375045,-3.2077513
PP82_14,15.526224,-4.620395
PP82_15,18.07959,1.6199533
PP82_16,17.980219,1.2297627
PP82_17,18.289469,-4.4484243
PP82_18,18.796158,-3.1784854
PP82_19,17.863388,-4.9746118
PP82_20,18.435665,-4.4665003
PP83_-6,19.289108,-3.50201
PP83_-5,20.228415,-3.4863107
PP83_-4,18.30548,-4.045283
PP83_-3,18.741457,-4.497458
PP83_-2,19.279675,-4.4254446
PP83_-1,18.651096,-4.6280107
PP83_0,18.58837,-4.623963
PP83_1,19.107952,-4.524628
PP83_2,19.035868,-4.2131047
PP83_3,19.259005,-4.5269113
PP83_4,17.554552,-5.499029
PP83_5,15.688885,-2.4415193
PP83_6,16.073456,-2.9118195
PP83_7,18.73364,-4.60163
PP83_8,16.013672,-2.3330448
PP83_9,18.153273,-4.7619047
PP83_10,18.410814,-4.7566285
PP83_11,18.099998,-4.7605906
PP83_12,18.40869,-4.430661
PP83_13,18.881613,-4.2799754
PP83_14,18.205631,-4.8094616
PP83_15,18.998898,-4.1690836
PP83_16,19.098099,-4.3302283
PP83_17,18.92115,-4.2267113
PP83_18,19.017344,-4.161934
PP83_19,18.987,-4.15794
PP83_20,18.984802,-4.190783
PP83_21,18.990934,-4.1368556
PP83_22,19.059431,-4.19808
PP83_23,19.001173,-4.1700587
PP83_24,19.000021,-4.1501226
PP83_25,18.950901,-4.196951
PP83_26,18.973406,-4.173739
PP83_27,18.987585,-4.192795
PP83_28,18.998722,-4.113128
PP83_29,19.011745,-4.1855617
PP84_-5,18.028713,-4.429175
PP84_-4,20.292677,-3.3730602
PP84_-3,16.65538,-4.061153
PP84_-2,16.071594,-1.362565
PP84_-1,17.489552,-2.3646207
PP84_0,16.12518,-4.0798635
PP84_1,16.464338,-3.985319
PP84_2,15.720489,-5.100108
PP84_3,18.882732,-0.5226875
PP84_4,17.468615,-4.003652
PP84_5,15.053946,-3.6780558
PP84_6,18.032408,1.5605282
PP84_7,18.986866,-5.815775
PP84_8,17.290844,-4.0468817
PP84_9,18.348541,-2.9925697
PP84_10,17.271982,-3.3868024
PP84_11,16.973875,-3.950674
PP84_12,16.354832,-1.718689
PP84_13,16.691618,-4.095608
PP84_14,20.966518,-3.0869026
PP84_15,19.83613,-3.2197928
PP84_16,17.055225,-3.8671212
PP84_17,18.85545,-5.48587
PP84_18,16.564545,-2.7645836
PP84_19,16.892378,-3.9941497
PP84_20,16.057302,-2.5628917
PP84_21,20.816212,-3.1145802
PP85_-7,18.275723,-2.2670772
PP85_-6,18.895718,-0.505703
PP85_-5,15.043959,-3.272721
PP85_-4,17.62261,-5.3384905
PP85_-3,18.796692,-0.6435488
PP85_-2,18.614939,-0.8049106
PP85_-1,18.694582,-0.7699167
PP85_0,15.022517,-3.2157412
PP85_1,18.606276,-0.8337809
PP85_2,14.777456,-2.1645732
PP85_3,14.99872,-1.495865
PP85_4,15.338448,-4.539717
PP85_5,15.005599,-1.5031642
PP85_7,14.9889965,-1.4899613
PP85_9,14.994317,-1.4920872
PP85_12,15.968979,-1.0907674
PP85_13,15.950627,-1.0614772
PP85_14,15.949996,-1.0718293
PP85_15,16.069584,-1.2713301
PP85_23,18.017204,5.498678
PP85_24,18.026348,5.489461
PP85_25,18.015081,5.4967804
PP85_26,18.03665,5.497917
PP85_27,18.054657,5.519883
PP85_28,18.036484,5.475911
PP85_29,18.012827,5.473187
PP85_30,18.027344,5.494554
PP85_31,18.02004,5.4767466
PP85_32,18.028856,5.5212955
PP85_33,18.010914,5.502023
PP85_34,18.042255,5.507318
PP85_35,18.006811,5.5062222
PP86_-6,19.872887,-3.9043083
PP86_-5,20.404182,-3.367059
PP86_-4,20.355732,-3.2064722
PP86_-3,18.091343,-4.5495715
PP86_-2,20.414787,-3.4922981
PP86_-1,20.159222,-3.381726
PP86_0,17.4946,-5.4764423
PP86_1,16.04894,-3.8650758
PP86_2,16.219698,-2.37328
PP86_3,17.232128,-4.9477644
PP86_4,14.74422,-3.0335264
PP86_5,17.767166,-3.598801
PP86_6,20.675976,-3.1718438
PP86_7,15.898046,-4.244451
PP86_8,17.078114,-3.011691
PP86_9,20.180182,-3.1230807
PP86_10,16.659683,-3.888165
PP86_11,15.874441,-4.190551
PP86_12,17.48515,-4.6510935
PP86_13,17.452805,-5.320441
PP86_14,16.77597,-3.9678576
PP86_15,17.08018,-3.1304185
PP86_16,19.99423,-4.0744677
PP86_17,20.21925,-3.6108031
PP86_18,17.82738,-4.0581284
PP86_19,16.963747,-3.2860627
PP86_20,19.70261,-4.418604
PP87_-9,20.272352,-2.9789457
PP87_-8,18.389145,-4.3532395
PP87_-7,20.082531,-3.0369973
PP87_-6,16.99574,-2.9827201
PP87_-5,17.007627,-2.9827423
PP87_-4,15.689534,-2.2914593
PP87_-3,15.665968,-2.2714992
PP87_-2,16.999142,-2.8933654
PP87_-1,16.04421,-2.8838184
PP87_0,15.706742,-2.4241328
PP87_1,15.9161415,-2.454007
PP87_2,15.860684,-2.4323936
PP87_3,15.491339,-2.9174068
PP87_4,15.39394,-3.0881128
PP87_5,15.571864,-3.6678662
PP87_6,15.446164,-2.9521573
PP87_7,15.510584,-3.0564759
PP87_8,15.615965,-2.4559562
PP87_9,17.462019,-3.0831552
PP87_10,17.442179,-3.1739862
PP87_11,17.380398,-3.1310778
PP87_12,17.39941,-3.1633046
PP87_13,17.356426,-3.1171834
PP87_14,17.417915,-3.17191
PP87_15,17.350872,-3.140631
PP87_16,17.33519,-3.07751
PP87_17,17.446892,-3.1511126
PP87_18,17.43567,-3.1693828
PP87_19,17.3111,-3.0818696
PP88_-9,19.681038,-2.9103699
PP88_-8,17.857475,-4.610113
PP88_-7,19.735601,-3.018967
PP88_-6,17.86822,-3.849618
PP88_-5,19.667528,-3.0386982
PP88_-4,16.408697,-2.4515738
PP88_-3,17.829144,-3.1840434
PP88_-2,18.065079,1.4291277
PP88_-1,16.533873,-3.8992407
PP88_0,18.638107,-0.8306992
PP88_1,17.004063,-3.2798493
PP88_2,18.755024,-0.8640738
PP88_3,19.075117,-5.8827844
PP88_7,19.180803,-0.89570373
PP88_8,16.007027,-1.3218585
PP88_9,17.60627,-5.434989
PP88_10,18.826399,-0.7120293
PP88_11,16.127333,-1.2403373
PP88_12,17.932667,1.240041
PP88_14,16.155737,-1.4764051
PP88_15,16.273333,-1.0395393
PP88_16,18.179844,1.2085255
PP88_17,17.78576,1.3033998
PP89_-9,19.808582,-4.1526394
PP89_-8,20.218363,-3.6950557
PP89_-7,17.895073,-5.016054
PP89_-6,17.127884,-5.3066363
PP89_-5,15.875501,-4.9931917
PP89_-4,17.034163,-4.3835845
PP89_-3,18.740185,-5.048876
PP89_-2,17.365587,-4.92492
PP89_-1,17.46064,-1.9505551
PP89_0,15.328799,-3.4238038
PP89_1,17.629335,-4.975919
PP89_2,17.093197,-5.381509
PP89_3,15.747282,-4.8804994
PP89_5,15.156149,-1.6660954
PP89_6,15.054397,-1.541053
PP89_7,15.343261,-1.7186092
PP89_8,15.617253,-2.3092315
PP89_9,15.703491,-5.0639544
PP89_10,15.759906,-3.2723796
PP89_11,15.366271,-1.9721838
PP89_12,17.67285,-3.778945
PP89_13,18.48096,-4.8162465
PP9_-2,17.640993,-1.9792875
PP9_-1,15.009898,-1.5089395
PP9_1,15.981964,-4.174899
PP9_2,17.954723,1.2023408
PP9_3,17.955708,1.2827585
PP9_4,17.596457,-3.3269825
PP9_5,16.60995,-3.505071
PP9_6,15.982092,-4.446173
PP9_7,16.745129,-3.517908
PP9_8,16.278849,-3.7981946
PP9_9,15.6029,-4.381028
PP9_10,18.269766,-1.9142817
PP9_11,20.178083,-3.264029
PP9_12,18.71664,-3.1005259
PP9_13,16.43043,-2.610531
PP9_14,17.121613,-4.1873765
PP90_-6,18.664814,-1.5050981
PP90_-5,15.809591,-4.9821134
PP90_-2,17.026215,-4.0061684
PP90_0,15.768972,-5.037367
PP90_1,18.691746,-0.80732167
PP90_3,16.993023,-3.1761818
PP90_5,15.206698,-1.708454
PP90_6,14.721655,-3.5991378
PP90_16,15.108957,-1.5647393
PP90_23,17.97736,5.392442
PP90_25,18.011353,1.558985
PP90_26,18.150078,1.4540983
PP90_27,18.122478,1.399214
PP90_28,18.099117,1.8054
PP90_31,18.037779,1.3133265
PP90_32,18.078663,1.652867
PP90_34,18.00477,1.7884527
PP90_35,18.065285,1.2090306
PP90_36,18.035858,5.478114
PP90_37,20.701935,-2.8942473
PP90_38,18.25215,1.0234106
